text,label,prediction
thread brainstorm below list what you see the jews doing as their major false flag attack to try to stop the mass awakening happening now country city type of attack and who the jews will false flag as perpetrating country group.,Toxic,Toxic
they can not even think for themselves probably got it word for word from that faggot john oliver either that or they are bots from jewgle.,Toxic,Toxic
proof sand niggers invented math.,Toxic,Toxic
user so you are going to set free all of the immigrants whom ice has jailed cool get working on it lil marco.,Toxic,Toxic
really sick of dudes actin like bitches.,Toxic,Toxic
never let a bitch take your spot period rosa parks number.,Toxic,Toxic
user is canada where all that arabs people live i thought it was part of america.,Toxic,Toxic
bhad bhabie we hate your nasty smelly ass.,Toxic,Toxic
kevin spacey raped me by making me watch all the way through that queer man fantasia american beauty in the hope of seeing mena suvari tits metoo.,Toxic,Toxic
you can say you want to kill the president on twitter but you can not call people cunts the absolute fucking state of gay social media kill jack dorsey how about that fucking nigger.,Toxic,Toxic
user user i m fucking english you retarded cunt.,Toxic,Toxic
if we had to choose my wife and i would pick the black nigger.,Toxic,Toxic
lmao after you ya fugly kikess.,Toxic,Toxic
how about i fire a lime off ya head you filthy paki bastard.,Toxic,Toxic
refugees today are cowards.,Toxic,Toxic
hank hill the propane gas salesman sorry dude mike judge the creator of beavisandbutthead already beat your dumb faggot retard ass to it kingofthehill.,Toxic,Toxic
anybody noticed how lefties have changed tactics now their waycyst card has become so worn useless anybody against mass gimmiegration multicul moslem fascists are white supremacists still will not defeat the right we are on the rise cultural marxism is a busted flush.,Toxic,Toxic
amazing how niggers and other forms of virtually useless muds always neglect how little value they have it add.,Toxic,Toxic
maybe tucker carlson is not on fox tonite cuz president trump sent him to korea to beat the fucking shit out of that fat little gook rocket man.,Toxic,Toxic
so what have you alt right anti semitic homophobic beta cucks done but cost votes and give the left their bogey men ps none of you are alpha males you are beta cucks who virtue signal by calling people gay to hide all the dicks you cram down your throats.,Toxic,Toxic
white nationalist can you picture a world where your town is white your schools are white your world is white i have a dream that one day i can live in a white world where little whites kids play with other white kids and the nigger is back in africa.,Toxic,Toxic
daughter raped at least they did not call me racist sons sodomized at least they did not call me homophobe wife tortured and murdered at least they did not call me sexist country invaded conquered wasted at least i considered the other perspective hung from pole at least i am not a nazi.,Toxic,Toxic
i am just hearing that apparently the hate crime enhancement charges on the nigger apes who tortured that kid in chicongo were quietly dropped a few weeks back i predicted this fam remember every black on white crime is a hate crime user.,Toxic,Toxic
one hell of a nigger picnic.,Toxic,Toxic
this retarded nazi think that i said hitler banned guns is their any hope for these liberal socialists i think not.,Toxic,Toxic
why are people so offended by the word paki surely the word fucking that comes before is more offensive.,Toxic,Toxic
legal to call for the death of all white men illegal to joke about football players legal to kick white women in the head while yelling kill the white slag as long as youre muslim the turkish diversity officer was freed and charges dropped later on judge said it wasnt offensive.,Toxic,Toxic
keep waiting sheboon.,Toxic,Toxic
fuck allah that wanna beef shit nigga lets make a mill.,Toxic,Toxic
fuck you bitch ass niggers.,Toxic,Toxic
but i bet they think that sperg retard who shot up the black church was a white hero too fucking retarded to understand the damage he did to their own cause.,Toxic,Toxic
the english language is the strongest sword ever created now as africans and arabs adapt to it adaptive radiation invasive species it is being used against us coercive definition is being used to mentally disarm us and make us ignore our basic survival instincts do not fall for it.,Toxic,Toxic
gt raped by light user user.,Toxic,Toxic
i bet he wears a belt niggers are like retarded retards hopefully this white one will get the actual niggers to boycott america and leave it.,Toxic,Toxic
tell that retarded fucking monkey to come on with it i will wait.,Toxic,Toxic
yes it is not all about jews lots of heads on the hydra but were there gassings at awwshitz does america get dragged into serving israel.,Toxic,Toxic
user user women are abducted raped then forcefully converted with threats to their complete family if you dont know the depth of filth in islamic doctrine i pity you for someone near will experience considering america too turning into sympathizers enabling radicalization.,Toxic,Toxic
user even my tsa co workers here like you want that wall and hate immigrants that much.,Toxic,Toxic
user i say it all the time and is like whatever but tbh those white boots are gay af.,Toxic,Toxic
youre upset that fashy men think youre a disgusting shitskin you take a shower yet i can smell your paki stench from here.,Toxic,Toxic
failure to make deal with china you have turned our market into shithole country loser user.,Toxic,Toxic
shut up retard god damn shut up.,Toxic,Toxic
essential problem women nurture and virtue preen that means their mothering instinct gets ejaculated all over rapefugees cacas ghetto trash scab peasant labor and generally the worst and most incompetent of society all this is incompatible with sustaining civilization.,Toxic,Toxic
anti violence laws just saved a white man from my nail scratches.,Toxic,Toxic
such a pussy faggot nigger lover.,Toxic,Toxic
the nigger deserves a punch in the face as well as hot coffee thrown in his face.,Toxic,Toxic
mainstream media in slav nations accurately reports the mass epidemic of white women sexually attacked by afro muslim immigrants would you ever see a national magazine cover like this in the usa canada the uk australia germany sweden belgium france of course not.,Toxic,Toxic
user user this is why no one likes ugly faggots out of my sight you roach.,Toxic,Toxic
kikes like faggots because they make good pets just like the nigger the best kike pet is a nigger faggot.,Toxic,Toxic
trump is a kike in sheeps clothing.,Toxic,Toxic
nigger faggot retard beaner dishwasher time to see if i get ban.,Toxic,Toxic
witness the low iq mind of a nigger hopefully you are a nigger anyway.,Toxic,Toxic
give a white man a hammer and he will build a glorious cathedral give an asian man a hammer and he will make more hammers give a nigger a hammer and he will bash another nigger skull in.,Toxic,Toxic
